company_id,company,analysis_key,analysis_value
cloudspring,CloudSpring Technologies,problemSignals,"[{""id"": ""impact-problem-cloudspring-stage-1"", ""stageId"": ""cloudspring-stage-1"", ""title"": ""Product design may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Product design."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-2"", ""stageId"": ""cloudspring-stage-2"", ""title"": ""Cloud procurement may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Cloud procurement."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-3"", ""stageId"": ""cloudspring-stage-3"", ""title"": ""Development may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Development."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-4"", ""stageId"": ""cloudspring-stage-4"", ""title"": ""Deployment may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Deployment."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-5"", ""stageId"": ""cloudspring-stage-5"", ""title"": ""Customer use may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Customer use."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-6"", ""stageId"": ""cloudspring-stage-6"", ""title"": ""Employee work may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Employee work."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-cloudspring-stage-7"", ""stageId"": ""cloudspring-stage-7"", ""title"": ""End of life may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at End of life."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-stakeholder-power-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 17 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-capability-and-behaviour-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 18 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-equity-and-wellbeing-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 19 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-environmental-impact-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 30 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-natural-dependencies-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 31 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-evidence-and-limits-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 32 and must be checked against the journey map."", ""confidence"": ""low""}]"
cloudspring,CloudSpring Technologies,evidenceGaps,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing"", ""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
cloudspring,CloudSpring Technologies,priorityQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?"", ""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
cloudspring,CloudSpring Technologies,completionPercentage,100
cloudspring,CloudSpring Technologies,readiness,ready_to_proceed
loophome,LoopHome Circular Services,hotspots,"[{""id"": ""hotspot-loophome-stage-1"", ""stageId"": ""loophome-stage-1"", ""title"": ""Product acquisition hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-2"", ""stageId"": ""loophome-stage-2"", ""title"": ""Inspection hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-3"", ""stageId"": ""loophome-stage-3"", ""title"": ""Repair hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-4"", ""stageId"": ""loophome-stage-4"", ""title"": ""Delivery hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-5"", ""stageId"": ""loophome-stage-5"", ""title"": ""Customer use hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-6"", ""stageId"": ""loophome-stage-6"", ""title"": ""Return hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-loophome-stage-7"", ""stageId"": ""loophome-stage-7"", ""title"": ""End of life hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}]"
loophome,LoopHome Circular Services,leveragePoints,"[{""id"": ""leverage-loophome-rel-2"", ""relationshipId"": ""loophome-rel-2"", ""title"": ""Product acquisition to Inspection"", ""description"": ""Product acquisition affects Inspection through dependency."", ""leverageType"": ""dependency"", ""rationale"": ""Suggested because the map shows a dependency that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Dependency"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-3"", ""relationshipId"": ""loophome-rel-3"", ""title"": ""Inspection to Repair"", ""description"": ""Inspection affects Repair through delay."", ""leverageType"": ""delay"", ""rationale"": ""Suggested because the map shows a delay that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Delay"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-4"", ""relationshipId"": ""loophome-rel-4"", ""title"": ""Repair to Delivery"", ""description"": ""Repair affects Delivery through trade-off."", ""leverageType"": ""trade-off"", ""rationale"": ""Suggested because the map shows a trade-off that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Trade-off"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-5"", ""relationshipId"": ""loophome-rel-5"", ""title"": ""Delivery to Customer use"", ""description"": ""Delivery affects Customer use through bottleneck."", ""leverageType"": ""bottleneck"", ""rationale"": ""Suggested because the map shows a bottleneck that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""high"", ""confidence"": ""low"", ""relationshipType"": ""Bottleneck"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-6"", ""relationshipId"": ""loophome-rel-6"", ""title"": ""Customer use to Return"", ""description"": ""Customer use affects Return through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""high"", ""confidence"": ""low"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-7"", ""relationshipId"": ""loophome-rel-7"", ""title"": ""Return to End of life"", ""description"": ""Return affects End of life through risk transfer."", ""leverageType"": ""risk_transfer"", ""rationale"": ""Suggested because the map shows a risk transfer that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""high"", ""confidence"": ""low"", ""relationshipType"": ""Risk transfer"", ""nonAdjacent"": false}, {""id"": ""leverage-loophome-rel-feedback-final"", ""relationshipId"": ""loophome-rel-feedback-final"", ""title"": ""Return to Inspection"", ""description"": ""Return affects Inspection through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": true}]"
loophome,LoopHome Circular Services,problemSignals,"[{""id"": ""impact-problem-loophome-stage-1"", ""stageId"": ""loophome-stage-1"", ""title"": ""Product acquisition may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Product acquisition."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-2"", ""stageId"": ""loophome-stage-2"", ""title"": ""Inspection may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Inspection."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-3"", ""stageId"": ""loophome-stage-3"", ""title"": ""Repair may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Repair."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-4"", ""stageId"": ""loophome-stage-4"", ""title"": ""Delivery may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Delivery."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-5"", ""stageId"": ""loophome-stage-5"", ""title"": ""Customer use may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Customer use."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-6"", ""stageId"": ""loophome-stage-6"", ""title"": ""Return may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Return."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-loophome-stage-7"", ""stageId"": ""loophome-stage-7"", ""title"": ""End of life may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at End of life."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-stakeholder-power-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 17 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-capability-and-behaviour-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 18 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-equity-and-wellbeing-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 19 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-environmental-impact-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 30 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-natural-dependencies-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 31 and must be checked against the journey map."", ""confidence"": ""low""}, {""id"": ""impact-problem-page3-evidence-and-limits-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with low confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 32 and must be checked against the journey map."", ""confidence"": ""low""}]"
loophome,LoopHome Circular Services,evidenceGaps,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing"", ""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
loophome,LoopHome Circular Services,priorityQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?"", ""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
loophome,LoopHome Circular Services,completionPercentage,100
loophome,LoopHome Circular Services,readiness,ready_to_proceed
citymotion,CityMotion Transit Authority,hotspots,"[{""id"": ""hotspot-citymotion-stage-1"", ""stageId"": ""citymotion-stage-1"", ""title"": ""Network planning hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-2"", ""stageId"": ""citymotion-stage-2"", ""title"": ""Vehicle procurement hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-3"", ""stageId"": ""citymotion-stage-3"", ""title"": ""Infrastructure hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-4"", ""stageId"": ""citymotion-stage-4"", ""title"": ""Operations hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-5"", ""stageId"": ""citymotion-stage-5"", ""title"": ""Passenger use hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-6"", ""stageId"": ""citymotion-stage-6"", ""title"": ""Maintenance hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-citymotion-stage-7"", ""stageId"": ""citymotion-stage-7"", ""title"": ""End of life hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}]"
citymotion,CityMotion Transit Authority,leveragePoints,"[{""id"": ""leverage-citymotion-rel-2"", ""relationshipId"": ""citymotion-rel-2"", ""title"": ""Network planning to Vehicle procurement"", ""description"": ""Network planning affects Vehicle procurement through delay."", ""leverageType"": ""delay"", ""rationale"": ""Suggested because the map shows a delay that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Delay"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-3"", ""relationshipId"": ""citymotion-rel-3"", ""title"": ""Vehicle procurement to Infrastructure"", ""description"": ""Vehicle procurement affects Infrastructure through delay."", ""leverageType"": ""delay"", ""rationale"": ""Suggested because the map shows a delay that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Delay"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-4"", ""relationshipId"": ""citymotion-rel-4"", ""title"": ""Infrastructure to Operations"", ""description"": ""Infrastructure affects Operations through trade-off."", ""leverageType"": ""trade-off"", ""rationale"": ""Suggested because the map shows a trade-off that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""low"", ""confidence"": ""high"", ""relationshipType"": ""Trade-off"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-5"", ""relationshipId"": ""citymotion-rel-5"", ""title"": ""Operations to Passenger use"", ""description"": ""Operations affects Passenger use through bottleneck."", ""leverageType"": ""bottleneck"", ""rationale"": ""Suggested because the map shows a bottleneck that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""low"", ""confidence"": ""high"", ""relationshipType"": ""Bottleneck"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-6"", ""relationshipId"": ""citymotion-rel-6"", ""title"": ""Passenger use to Maintenance"", ""description"": ""Passenger use affects Maintenance through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""low"", ""confidence"": ""high"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-7"", ""relationshipId"": ""citymotion-rel-7"", ""title"": ""Maintenance to End of life"", ""description"": ""Maintenance affects End of life through risk transfer."", ""leverageType"": ""risk_transfer"", ""rationale"": ""Suggested because the map shows a risk transfer that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Risk transfer"", ""nonAdjacent"": false}, {""id"": ""leverage-citymotion-rel-feedback-final"", ""relationshipId"": ""citymotion-rel-feedback-final"", ""title"": ""Maintenance to Vehicle procurement"", ""description"": ""Maintenance affects Vehicle procurement through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": true}]"
citymotion,CityMotion Transit Authority,problemSignals,"[{""id"": ""impact-problem-citymotion-stage-1"", ""stageId"": ""citymotion-stage-1"", ""title"": ""Network planning may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Network planning."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-2"", ""stageId"": ""citymotion-stage-2"", ""title"": ""Vehicle procurement may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Vehicle procurement."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-3"", ""stageId"": ""citymotion-stage-3"", ""title"": ""Infrastructure may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Infrastructure."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-4"", ""stageId"": ""citymotion-stage-4"", ""title"": ""Operations may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Operations."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-5"", ""stageId"": ""citymotion-stage-5"", ""title"": ""Passenger use may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Passenger use."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-6"", ""stageId"": ""citymotion-stage-6"", ""title"": ""Maintenance may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Maintenance."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-citymotion-stage-7"", ""stageId"": ""citymotion-stage-7"", ""title"": ""End of life may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at End of life."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-stakeholder-power-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 17 and must be checked against the journey map."", ""confidence"": ""high""}, {""id"": ""impact-problem-page3-capability-and-behaviour-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 18 and must be checked against the journey map."", ""confidence"": ""high""}, {""id"": ""impact-problem-page3-equity-and-wellbeing-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 19 and must be checked against the journey map."", ""confidence"": ""high""}, {""id"": ""impact-problem-page3-environmental-impact-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 30 and must be checked against the journey map."", ""confidence"": ""high""}, {""id"": ""impact-problem-page3-natural-dependencies-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 31 and must be checked against the journey map."", ""confidence"": ""high""}, {""id"": ""impact-problem-page3-evidence-and-limits-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with high confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 32 and must be checked against the journey map."", ""confidence"": ""high""}]"
citymotion,CityMotion Transit Authority,evidenceGaps,[]
citymotion,CityMotion Transit Authority,priorityQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?"", ""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
