company_id,company,problem_id,problem_title,factor,score,weight,contribution,direction,explanation
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,influence,5,10,50,raises,Influence is very high and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,readiness,3,10,30,neutral,Readiness is moderate and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,confidence,4,10,40,raises,Confidence is high and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,stakeholder,5,5,25,raises,Stakeholder is very high and carries weight 5.
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
citymotion,CityMotion Transit Authority,citymotion-problem-4,Maintenance workforce capability,effort,3,10,-30,neutral,Effort is moderate and is treated as a delivery penalty.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,impact,4,20,80,raises,Impact is high and carries weight 20.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,strategic,4,15,60,raises,Strategic is high and carries weight 15.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,leverage,4,15,60,raises,Leverage is high and carries weight 15.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,urgency,3,10,30,neutral,Urgency is moderate and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,influence,2,10,20,limits,Influence is low and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,readiness,2,10,20,limits,Readiness is low and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,confidence,3,10,30,neutral,Confidence is moderate and carries weight 10.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,stakeholder,3,5,15,neutral,Stakeholder is moderate and carries weight 5.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
citymotion,CityMotion Transit Authority,citymotion-problem-5,Battery lifecycle impact,effort,4,10,-40,lowers,Effort is high and is treated as a delivery penalty.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,impact,5,20,100,raises,Impact is very high and carries weight 20.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,strategic,5,15,75,raises,Strategic is very high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,leverage,5,15,75,raises,Leverage is very high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,urgency,4,10,40,raises,Urgency is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,influence,4,10,40,raises,Influence is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,readiness,3,10,30,neutral,Readiness is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,confidence,4,10,40,raises,Confidence is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,stakeholder,4,5,20,raises,Stakeholder is high and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-1,Controlled solvent substitution,effort,4,10,-40,lowers,Effort is high and is treated as a delivery penalty.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,impact,4,20,80,raises,Impact is high and carries weight 20.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,strategic,4,15,60,raises,Strategic is high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,leverage,3,15,45,neutral,Leverage is moderate and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,urgency,4,10,40,raises,Urgency is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,influence,5,10,50,raises,Influence is very high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,readiness,4,10,40,raises,Readiness is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,confidence,5,10,50,raises,Confidence is very high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,stakeholder,2,5,10,limits,Stakeholder is low and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-2,Laboratory energy,effort,3,10,-30,neutral,Effort is moderate and is treated as a delivery penalty.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,impact,4,20,80,raises,Impact is high and carries weight 20.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,strategic,5,15,75,raises,Strategic is very high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,leverage,4,15,60,raises,Leverage is high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,urgency,4,10,40,raises,Urgency is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,influence,4,10,40,raises,Influence is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,readiness,3,10,30,neutral,Readiness is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,confidence,4,10,40,raises,Confidence is high and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,stakeholder,3,5,15,neutral,Stakeholder is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-3,Hazardous waste,effort,3,10,-30,neutral,Effort is moderate and is treated as a delivery penalty.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,impact,3,20,60,neutral,Impact is moderate and carries weight 20.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,strategic,4,15,60,raises,Strategic is high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,leverage,3,15,45,neutral,Leverage is moderate and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,urgency,3,10,30,neutral,Urgency is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,influence,3,10,30,neutral,Influence is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,readiness,3,10,30,neutral,Readiness is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,confidence,3,10,30,neutral,Confidence is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,stakeholder,2,5,10,limits,Stakeholder is low and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-4,Cold-chain impact,effort,3,10,-30,neutral,Effort is moderate and is treated as a delivery penalty.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,impact,4,20,80,raises,Impact is high and carries weight 20.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,strategic,4,15,60,raises,Strategic is high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,leverage,4,15,60,raises,Leverage is high and carries weight 15.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,urgency,3,10,30,neutral,Urgency is moderate and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,influence,2,10,20,limits,Influence is low and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,readiness,2,10,20,limits,Readiness is low and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,confidence,2,10,20,limits,Confidence is low and carries weight 10.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,stakeholder,4,5,20,raises,Stakeholder is high and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,learning,3,5,15,neutral,Learning is moderate and carries weight 5.
medigen,Medigen Laboratories,medigen-problem-5,Medicine disposal,effort,4,10,-40,lowers,Effort is high and is treated as a delivery penalty.
