company_id,company,asset_stage,asset_name,asset_value
northforge,Northforge Components Ltd,prioritisation,selectedProblems,"[{""id"": ""northforge-problem-1"", ""title"": ""Purchased-metal emissions"", ""description"": ""Purchased-metal emissions matters for Northforge Components Ltd because identify where to focus carbon-reduction activity."", ""source"": ""dummy-fixture"", ""cluster"": ""Materials and suppliers"", ""status"": ""selected"", ""confidence"": 2, ""spectrum"": ""light"", ""cynefin"": ""complex"", ""scores"": {""impact"": 5, ""urgency"": 4, ""strategic"": 5, ""stakeholder"": 4, ""influence"": 3, ""confidence"": 2, ""evidence"": 2, ""readiness"": 3, ""effort"": 4, ""leverage"": 5, ""unintended"": 3}, ""evidence"": ""low"", ""spectrumRationale"": ""Suggested as Mid Green because the problem appears to require organisational redesign or cross-system coordination."", ""cynefinRationale"": ""Suggested as Complex because it involves interacting actors, behaviours or relationships where outcomes may emerge over time."", ""overall"": 73, ""archetypes"": [""strategic-programme"", ""research-needed"", ""experiment-first"", ""system-leverage-point""], ""evidenceTrace"": {""business"": [""supplier""], ""human"": [], ""planetary"": [""carbon"", ""emissions"", ""material""], ""source"": ""dummy-fixture"", ""sourceObjectId"": ""northforge-problem-1"", ""sourceStages"": [], ""evidenceSummary"": ""low"", ""confidence"": 2, ""missingPerspectives"": [""human""], ""integrationStatus"": ""needs explicit review""}, ""scoreTrace"": {""formula"": ""weighted positive factors minus effort penalty, divided by five"", ""overall"": 73, ""contributions"": [{""factor"": ""impact"", ""score"": 5, ""weight"": 20, ""contribution"": 100, ""direction"": ""raises"", ""explanation"": ""Impact is very high and carries weight 20.""}, {""factor"": ""strategic"", ""score"": 5, ""weight"": 15, ""contribution"": 75, ""direction"": ""raises"", ""explanation"": ""Strategic is very high and carries weight 15.""}, {""factor"": ""leverage"", ""score"": 5, ""weight"": 15, ""contribution"": 75, ""direction"": ""raises"", ""explanation"": ""Leverage is very high and carries weight 15.""}, {""factor"": ""urgency"", ""score"": 4, ""weight"": 10, ""contribution"": 40, ""direction"": ""raises"", ""explanation"": ""Urgency is high and carries weight 10.""}, {""factor"": ""influence"", ""score"": 3, ""weight"": 10, ""contribution"": 30, ""direction"": ""neutral"", ""explanation"": ""Influence is moderate and carries weight 10.""}, {""factor"": ""readiness"", ""score"": 3, ""weight"": 10, ""contribution"": 30, ""direction"": ""neutral"", ""explanation"": ""Readiness is moderate and carries weight 10.""}, {""factor"": ""confidence"", ""score"": 2, ""weight"": 10, ""contribution"": 20, ""direction"": ""limits"", ""explanation"": ""Confidence is low and carries weight 10.""}, {""factor"": ""stakeholder"", ""score"": 4, ""weight"": 5, ""contribution"": 20, ""direction"": ""raises"", ""explanation"": ""Stakeholder is high and carries weight 5.""}, {""factor"": ""learning"", ""score"": 3, ""weight"": 5, ""contribution"": 15, ""direction"": ""neutral"", ""explanation"": ""Learning is moderate and carries weight 5.""}, {""factor"": ""effort"", ""score"": 4, ""weight"": 10, ""contribution"": -40, ""direction"": ""lowers"", ""explanation"": ""Effort is high and is treated as a delivery penalty.""}], ""topPositiveFactors"": [""impact"", ""strategic"", ""leverage""], ""mainConstraints"": [""confidence"", ""effort""]}}, {""id"": ""northforge-problem-2"", ""title"": ""Factory energy efficiency"", ""description"": ""Factory energy efficiency matters for Northforge Components Ltd because identify where to focus carbon-reduction activity."", ""source"": ""dummy-fixture"", ""cluster"": ""Operations"", ""status"": ""selected"", ""confidence"": 5, ""spectrum"": ""mid"", ""cynefin"": ""complicated"", ""scores"": {""impact"": 3, ""urgency"": 4, ""strategic"": 4, ""stakeholder"": 2, ""influence"": 5, ""confidence"": 5, ""evidence"": 5, ""readiness"": 4, ""effort"": 3, ""leverage"": 3, ""unintended"": 2}, ""evidence"": ""high"", ""spectrumRationale"": ""Suggested as Light Green because the problem appears to involve compliance, evidence, transparency or harm reduction."", ""cynefinRationale"": ""Suggested as Clear because cause and effect appear visible enough for structured response."", ""overall"": 68, ""archetypes"": [""strategic-programme""], ""evidenceTrace"": {""business"": [""operations""], ""human"": [], ""planetary"": [""carbon"", ""energy""], ""source"": ""dummy-fixture"", ""sourceObjectId"": ""northforge-problem-2"", ""sourceStages"": [], ""evidenceSummary"": ""high"", ""confidence"": 5, ""missingPerspectives"": [""human""], ""integrationStatus"": ""needs explicit review""}, ""scoreTrace"": {""formula"": ""weighted positive factors minus effort penalty, divided by five"", ""overall"": 68, ""contributions"": [{""factor"": ""impact"", ""score"": 3, ""weight"": 20, ""contribution"": 60, ""direction"": ""neutral"", ""explanation"": ""Impact is moderate and carries weight 20.""}, {""factor"": ""strategic"", ""score"": 4, ""weight"": 15, ""contribution"": 60, ""direction"": ""raises"", ""explanation"": ""Strategic is high and carries weight 15.""}, {""factor"": ""leverage"", ""score"": 3, ""weight"": 15, ""contribution"": 45, ""direction"": ""neutral"", ""explanation"": ""Leverage is moderate and carries weight 15.""}, {""factor"": ""urgency"", ""score"": 4, ""weight"": 10, ""contribution"": 40, ""direction"": ""raises"", ""explanation"": ""Urgency is high and carries weight 10.""}, {""factor"": ""influence"", ""score"": 5, ""weight"": 10, ""contribution"": 50, ""direction"": ""raises"", ""explanation"": ""Influence is very high and carries weight 10.""}, {""factor"": ""readiness"", ""score"": 4, ""weight"": 10, ""contribution"": 40, ""direction"": ""raises"", ""explanation"": ""Readiness is high and carries weight 10.""}, {""factor"": ""confidence"", ""score"": 5, ""weight"": 10, ""contribution"": 50, ""direction"": ""raises"", ""explanation"": ""Confidence is very high and carries weight 10.""}, {""factor"": ""stakeholder"", ""score"": 2, ""weight"": 5, ""contribution"": 10, ""direction"": ""limits"", ""explanation"": ""Stakeholder is low and carries weight 5.""}, {""factor"": ""learning"", ""score"": 3, ""weight"": 5, ""contribution"": 15, ""direction"": ""neutral"", ""explanation"": ""Learning is moderate and carries weight 5.""}, {""factor"": ""effort"", ""score"": 3, ""weight"": 10, ""contribution"": -30, ""direction"": ""neutral"", ""explanation"": ""Effort is moderate and is treated as a delivery penalty.""}], ""topPositiveFactors"": [""impact"", ""strategic"", ""influence""], ""mainConstraints"": [""stakeholder""]}}, {""id"": ""northforge-problem-3"", ""title"": ""Employee engagement"", ""description"": ""Employee engagement matters for Northforge Components Ltd because identify where to focus carbon-reduction activity."", ""source"": ""dummy-fixture"", ""cluster"": ""People"", ""status"": ""selected"", ""confidence"": 3, ""spectrum"": ""mid"", ""cynefin"": ""complicated"", ""scores"": {""impact"": 2, ""urgency"": 2, ""strategic"": 3, ""stakeholder"": 3, ""influence"": 4, ""confidence"": 3, ""evidence"": 3, ""readiness"": 4, ""effort"": 2, ""leverage"": 3, ""unintended"": 2}, ""evidence"": ""medium"", ""spectrumRationale"": ""Suggested as White because the problem appears to need foundational ownership, evidence or recognition first."", ""cynefinRationale"": ""Suggested as Clear because cause and effect appear visible enough for structured response."", ""overall"": 54, ""archetypes"": [""pause-monitor""], ""evidenceTrace"": {""business"": [], ""human"": [""employee""], ""planetary"": [""carbon""], ""source"": ""dummy-fixture"", ""sourceObjectId"": ""northforge-problem-3"", ""sourceStages"": [], ""evidenceSummary"": ""medium"", ""confidence"": 3, ""missingPerspectives"": [""business""], ""integrationStatus"": ""needs explicit review""}, ""scoreTrace"": {""formula"": ""weighted positive factors minus effort penalty, divided by five"", ""overall"": 54, ""contributions"": [{""factor"": ""impact"", ""score"": 2, ""weight"": 20, ""contribution"": 40, ""direction"": ""limits"", ""explanation"": ""Impact is low and carries weight 20.""}, {""factor"": ""strategic"", ""score"": 3, ""weight"": 15, ""contribution"": 45, ""direction"": ""neutral"", ""explanation"": ""Strategic is moderate and carries weight 15.""}, {""factor"": ""leverage"", ""score"": 3, ""weight"": 15, ""contribution"": 45, ""direction"": ""neutral"", ""explanation"": ""Leverage is moderate and carries weight 15.""}, {""factor"": ""urgency"", ""score"": 2, ""weight"": 10, ""contribution"": 20, ""direction"": ""limits"", ""explanation"": ""Urgency is low and carries weight 10.""}, {""factor"": ""influence"", ""score"": 4, ""weight"": 10, ""contribution"": 40, ""direction"": ""raises"", ""explanation"": ""Influence is high and carries weight 10.""}, {""factor"": ""readiness"", ""score"": 4, ""weight"": 10, ""contribution"": 40, ""direction"": ""raises"", ""explanation"": ""Readiness is high and carries weight 10.""}, {""factor"": ""confidence"", ""score"": 3, ""weight"": 10, ""contribution"": 30, ""direction"": ""neutral"", ""explanation"": ""Confidence is moderate and carries weight 10.""}, {""factor"": ""stakeholder"", ""score"": 3, ""weight"": 5, ""contribution"": 15, ""direction"": ""neutral"", ""explanation"": ""Stakeholder is moderate and carries weight 5.""}, {""factor"": ""learning"", ""score"": 3, ""weight"": 5, ""contribution"": 15, ""direction"": ""neutral"", ""explanation"": ""Learning is moderate and carries weight 5.""}, {""factor"": ""effort"", ""score"": 2, ""weight"": 10, ""contribution"": -20, ""direction"": ""supports feasibility"", ""explanation"": ""Effort is low and is treated as a delivery penalty.""}], ""topPositiveFactors"": [""strategic"", ""leverage"", ""impact""], ""mainConstraints"": [""impact"", ""urgency""]}}]"
northforge,Northforge Components Ltd,impact_journey,hotspots,"[{""id"": ""hotspot-northforge-stage-1"", ""stageId"": ""northforge-stage-1"", ""title"": ""Raw materials hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-2"", ""stageId"": ""northforge-stage-2"", ""title"": ""Supplier selection hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-3"", ""stageId"": ""northforge-stage-3"", ""title"": ""Transport hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-4"", ""stageId"": ""northforge-stage-4"", ""title"": ""Manufacturing hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-5"", ""stageId"": ""northforge-stage-5"", ""title"": ""Quality control hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""medium"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-6"", ""stageId"": ""northforge-stage-6"", ""title"": ""Customer use hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}, {""id"": ""hotspot-northforge-stage-7"", ""stageId"": ""northforge-stage-7"", ""title"": ""End of life hotspot candidate"", ""description"": ""Review this stage before prioritising problems on Page 5."", ""type"": ""multi-impact"", ""impactDimensions"": [], ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""severity"": ""medium"", ""uncertainty"": ""high"", ""confidence"": ""medium""}]"
northforge,Northforge Components Ltd,impact_journey,leveragePoints,"[{""id"": ""leverage-northforge-rel-2"", ""relationshipId"": ""northforge-rel-2"", ""title"": ""Raw materials to Supplier selection"", ""description"": ""Raw materials affects Supplier selection through trade-off."", ""leverageType"": ""trade-off"", ""rationale"": ""Suggested because the map shows a trade-off that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Trade-off"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-3"", ""relationshipId"": ""northforge-rel-3"", ""title"": ""Supplier selection to Transport"", ""description"": ""Supplier selection affects Transport through delay."", ""leverageType"": ""delay"", ""rationale"": ""Suggested because the map shows a delay that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""high"", ""confidence"": ""low"", ""relationshipType"": ""Delay"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-4"", ""relationshipId"": ""northforge-rel-4"", ""title"": ""Transport to Manufacturing"", ""description"": ""Transport affects Manufacturing through trade-off."", ""leverageType"": ""trade-off"", ""rationale"": ""Suggested because the map shows a trade-off that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""low"", ""confidence"": ""high"", ""relationshipType"": ""Trade-off"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-5"", ""relationshipId"": ""northforge-rel-5"", ""title"": ""Manufacturing to Quality control"", ""description"": ""Manufacturing affects Quality control through bottleneck."", ""leverageType"": ""bottleneck"", ""rationale"": ""Suggested because the map shows a bottleneck that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""low"", ""confidence"": ""high"", ""relationshipType"": ""Bottleneck"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-6"", ""relationshipId"": ""northforge-rel-6"", ""title"": ""Quality control to Customer use"", ""description"": ""Quality control affects Customer use through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""high"", ""confidence"": ""low"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-7"", ""relationshipId"": ""northforge-rel-7"", ""title"": ""Customer use to End of life"", ""description"": ""Customer use affects End of life through risk transfer."", ""leverageType"": ""risk_transfer"", ""rationale"": ""Suggested because the map shows a risk transfer that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""review"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Risk transfer"", ""nonAdjacent"": false}, {""id"": ""leverage-northforge-rel-feedback-final"", ""relationshipId"": ""northforge-rel-feedback-final"", ""title"": ""Customer use to Supplier selection"", ""description"": ""Customer use affects Supplier selection through feedback loop."", ""leverageType"": ""feedback_loop"", ""rationale"": ""Suggested because the map shows a feedback loop that may change downstream outcomes or reveal where a safe-to-fail intervention belongs."", ""expectedInfluence"": ""high"", ""uncertainty"": ""medium"", ""confidence"": ""medium"", ""relationshipType"": ""Feedback loop"", ""nonAdjacent"": true}]"
northforge,Northforge Components Ltd,impact_journey,problemSignals,"[{""id"": ""impact-problem-northforge-stage-1"", ""stageId"": ""northforge-stage-1"", ""title"": ""Raw materials may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Raw materials."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-2"", ""stageId"": ""northforge-stage-2"", ""title"": ""Supplier selection may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Supplier selection."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-3"", ""stageId"": ""northforge-stage-3"", ""title"": ""Transport may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Transport."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-4"", ""stageId"": ""northforge-stage-4"", ""title"": ""Manufacturing may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Manufacturing."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-5"", ""stageId"": ""northforge-stage-5"", ""title"": ""Quality control may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Quality control."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 0 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-6"", ""stageId"": ""northforge-stage-6"", ""title"": ""Customer use may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at Customer use."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 1 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-northforge-stage-7"", ""stageId"": ""northforge-stage-7"", ""title"": ""End of life may need prioritisation"", ""description"": ""This signal is generated from mapped impacts and uncertainties at End of life."", ""type"": ""journey_hotspot"", ""rationale"": ""Suggested because this stage has 3 mapped impact items, 1 uncertainty items and 2 stakeholder entries."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-stakeholder-power-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 17 and must be checked against the journey map."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-capability-and-behaviour-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 18 and must be checked against the journey map."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-equity-and-wellbeing-may-need-deeper-human-enquiry"", ""stageId"": null, ""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Human question 19 and must be checked against the journey map."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-environmental-impact-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 30 and must be checked against the journey map."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-natural-dependencies-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 31 and must be checked against the journey map."", ""confidence"": ""medium""}, {""id"": ""impact-problem-page3-evidence-and-limits-may-need-ecological-systems-mapping"", ""stageId"": null, ""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with medium confidence."", ""type"": ""page3_import"", ""rationale"": ""Imported from Planetary question 32 and must be checked against the journey map."", ""confidence"": ""medium""}]"
northforge,Northforge Components Ltd,impact_journey,evidenceGaps,[]
northforge,Northforge Components Ltd,impact_journey,priorityQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?"", ""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
northforge,Northforge Components Ltd,impact_journey,completionPercentage,100
northforge,Northforge Components Ltd,impact_journey,readiness,ready_to_proceed
lumathread,LumaThread Apparel,prototype,strategySummary,"{""pathways"": 1, ""primaryPathways"": 1, ""decisions"": [""experiment""]}"
lumathread,LumaThread Apparel,prototype,experimentPack,"[{""pathwayId"": ""lumathread-pathway-1"", ""title"": ""Supply-chain traceability"", ""hypothesis"": ""Verified material-impact information will improve sourcing decisions without delaying the product cycle."", ""owner"": ""Head of Buying"", ""reviewDate"": ""2026-09-07"", ""decisionThreshold"": ""Improved traceability and sourcing confidence without collection delay"", ""safeToFail"": [""Safety, fairness and evidence quality""]}]"
